,date,year,month,day,daily_wind_speed,daily_precipitation,DailySustainedWindSpeed
1791,2013-12-02,2013,12,2,2.8,0.0,8.0
1792,2013-12-03,2013,12,3,2.88,0.0,8.0
1793,2013-12-04,2013,12,4,2.576923076923077,0.0,8.0
1794,2013-12-05,2013,12,5,2.0,0.01,9.0
1795,2013-12-06,2013,12,6,5.470588235294118,1.39,15.0
1796,2013-12-07,2013,12,7,5.388888888888889,0.15,13.0
1797,2013-12-08,2013,12,8,6.175,0.15,15.0
1798,2013-12-09,2013,12,9,7.142857142857143,0.67,22.0
1799,2013-12-10,2013,12,10,5.042553191489362,0.38,14.0
1800,2013-12-11,2013,12,11,6.32,0.0,15.0
1801,2013-12-12,2013,12,12,6.48,0.0,16.0
1802,2013-12-13,2013,12,13,4.88,0.0,18.0
1803,2013-12-14,2013,12,14,10.56140350877193,1.27,21.0
1804,2013-12-15,2013,12,15,8.222222222222221,1.81,21.0
1805,2013-12-16,2013,12,16,7.08,0.0,17.0
1806,2013-12-17,2013,12,17,5.912280701754386,0.43,13.0
1807,2013-12-18,2013,12,18,6.0,0.0,14.0
1808,2013-12-19,2013,12,19,4.68,0.0,15.0
1809,2013-12-20,2013,12,20,4.64,0.0,16.0
1810,2013-12-21,2013,12,21,6.92,0.01,16.0
1811,2013-12-22,2013,12,22,5.0344827586206895,0.0,16.0
1812,2013-12-23,2013,12,23,4.73469387755102,0.97,17.0
1813,2013-12-24,2013,12,24,6.88,0.0,18.0
1814,2013-12-25,2013,12,25,4.16,0.0,21.0
1815,2013-12-26,2013,12,26,4.161290322580645,0.0,14.0
1816,2013-12-27,2013,12,27,4.44,0.0,12.0
1817,2013-12-28,2013,12,28,6.24,0.0,16.0
1818,2013-12-29,2013,12,29,7.73469387755102,3.18,16.0
1819,2013-12-30,2013,12,30,5.703703703703703,0.0,15.0
1820,2013-12-31,2013,12,31,5.269230769230769,0.0,17.0
1821,2014-01-01,2014,1,1,5.423076923076923,0.0,14.0
1822,2014-01-02,2014,1,2,12.352941176470589,0.3399999999999999,21.0
1823,2014-01-03,2014,1,3,9.710526315789474,0.33,21.0
1824,2014-01-04,2014,1,4,4.230769230769231,0.0,9.0
1825,2014-01-05,2014,1,5,3.69811320754717,0.3,7.0
1826,2014-01-06,2014,1,6,6.941176470588236,0.36,18.0
1827,2014-01-07,2014,1,7,12.56,0.0,23.0
1828,2014-01-08,2014,1,8,6.36,0.0,15.0
1829,2014-01-09,2014,1,9,2.52,0.0,12.0
1830,2014-01-10,2014,1,10,3.016949152542373,2.69,8.0
1831,2014-01-11,2014,1,11,6.260869565217392,0.77,17.0
1832,2014-01-12,2014,1,12,7.354838709677419,0.18,20.0
1833,2014-01-13,2014,1,13,4.375,0.0,14.0
1834,2014-01-14,2014,1,14,4.75,0.4,13.0
1835,2014-01-15,2014,1,15,0.1304347826086956,0.0,12.0
1836,2014-01-16,2014,1,16,0.2,0.0,10.0
1837,2014-01-17,2014,1,17,0.0,0.0,12.0
1838,2014-01-18,2014,1,18,0.0,0.0,15.0
1839,2014-01-19,2014,1,19,0.0,0.0,21.0
1840,2014-01-20,2014,1,20,0.0,0.0,17.0
1841,2014-01-21,2014,1,21,0.0,0.0,20.0
1842,2014-01-22,2014,1,22,0.0,0.0,22.0
1843,2014-01-23,2014,1,23,0.0,0.0,16.0
1844,2014-01-24,2014,1,24,0.0,0.0,17.0
1845,2014-01-25,2014,1,25,2.9166666666666665,0.04,17.0
1846,2014-01-26,2014,1,26,6.043478260869565,0.0,16.0
1847,2014-01-27,2014,1,27,7.52,0.0,17.0
1848,2014-01-28,2014,1,28,5.541666666666667,0.0,15.0
1849,2014-01-29,2014,1,29,5.96,0.04,15.0
1850,2014-01-30,2014,1,30,3.96,0.0,9.0
1851,2014-01-31,2014,1,31,4.535714285714286,0.0,14.0
1852,2014-02-01,2014,2,1,3.0,0.0,13.0
1853,2014-02-02,2014,2,2,2.857142857142857,0.0,10.0
1854,2014-02-03,2014,2,3,6.26530612244898,1.17,10.0
1855,2014-02-04,2014,2,4,2.393939393939394,0.0,7.0
1856,2014-02-05,2014,2,5,8.049180327868852,1.43,15.0
1857,2014-02-06,2014,2,6,3.4814814814814814,0.0,13.0
1858,2014-02-07,2014,2,7,6.0,0.0,15.0
1859,2014-02-08,2014,2,8,4.4,0.0,12.0
1860,2014-02-09,2014,2,9,3.2954545454545454,0.15,12.0
1861,2014-02-10,2014,2,10,6.36,0.0,15.0
1862,2014-02-11,2014,2,11,4.0,0.0,14.0
1863,2014-02-12,2014,2,12,5.678571428571429,0.0,14.0
1864,2014-02-13,2014,2,13,11.78181818181818,3.0700000000000003,25.0
1865,2014-02-14,2014,2,14,9.421052631578949,0.47,22.0
1866,2014-02-15,2014,2,15,8.575,0.18,18.0
1867,2014-02-16,2014,2,16,8.52,0.0,18.0
1868,2014-02-17,2014,2,17,4.88,0.0,16.0
1869,2014-02-18,2014,2,18,4.657894736842105,0.25,16.0
1870,2014-02-19,2014,2,19,4.5,0.38,16.0
1871,2014-02-20,2014,2,20,5.029411764705882,0.05,14.0
1872,2014-02-21,2014,2,21,6.893617021276596,0.03,21.0
1873,2014-02-22,2014,2,22,5.56,0.0,17.0
1874,2014-02-23,2014,2,23,5.16,0.0,18.0
1875,2014-02-24,2014,2,24,8.52,0.0,17.0
1876,2014-02-25,2014,2,25,6.44,0.0,18.0
1877,2014-02-26,2014,2,26,4.0,0.1,17.0
1878,2014-02-27,2014,2,27,8.0,0.0,21.0
1879,2014-02-28,2014,2,28,4.076923076923077,0.0,15.0
1880,2014-03-01,2014,3,1,4.24,0.0,12.0
1881,2014-03-02,2014,3,2,3.32,0.0,13.0
1882,2014-03-03,2014,3,3,6.333333333333333,0.04,16.0
1883,2014-03-04,2014,3,4,4.24,0.0,13.0
1884,2014-03-05,2014,3,5,4.76,0.0,17.0
1885,2014-03-06,2014,3,6,7.08,0.0,17.0
1886,2014-03-07,2014,3,7,7.6,0.0,16.0
1887,2014-03-08,2014,3,8,5.103448275862069,0.0,17.0
1888,2014-03-09,2014,3,9,5.52,0.0,15.0
1889,2014-03-10,2014,3,10,4.862068965517241,0.0,15.0
1890,2014-03-11,2014,3,11,4.36,0.0,13.0
1891,2014-03-12,2014,3,12,5.476190476190476,0.81,20.0
1892,2014-03-13,2014,3,13,12.923076923076923,0.0,23.0
1893,2014-03-14,2014,3,14,5.32,0.0,14.0
1894,2014-03-15,2014,3,15,7.84,0.0,21.0
1895,2014-03-16,2014,3,16,6.4,0.0,16.0
1896,2014-03-17,2014,3,17,7.4,0.0,15.0
1897,2014-03-18,2014,3,18,6.8,0.0,20.0
1898,2014-03-19,2014,3,19,6.863636363636363,2.8,15.0
1899,2014-03-20,2014,3,20,6.166666666666667,0.0,20.0
1900,2014-03-21,2014,3,21,6.28,0.0,16.0
1901,2014-03-22,2014,3,22,6.64,0.0,18.0
1902,2014-03-23,2014,3,23,5.84,0.0,15.0
1903,2014-03-24,2014,3,24,6.12,0.0,15.0
1904,2014-03-25,2014,3,25,5.64,0.0,16.0
1905,2014-03-26,2014,3,26,10.52,0.0,23.0
1906,2014-03-27,2014,3,27,6.2,0.0,14.0
1907,2014-03-28,2014,3,28,4.580645161290323,0.02,13.0
1908,2014-03-29,2014,3,29,11.666666666666666,2.96,23.0
1909,2014-03-30,2014,3,30,8.790697674418604,1.06,21.0
1910,2014-03-31,2014,3,31,8.027777777777779,0.21,13.0
1911,2014-04-01,2014,4,1,4.68,0.0,17.0
1912,2014-04-02,2014,4,2,1.8,0.0,9.0
1913,2014-04-03,2014,4,3,3.64,0.07,10.0
1914,2014-04-04,2014,4,4,7.875,0.4,15.0
1915,2014-04-05,2014,4,5,7.285714285714286,0.0,20.0
1916,2014-04-06,2014,4,6,3.8,0.0,13.0
1917,2014-04-07,2014,4,7,6.644444444444445,1.14,16.0
1918,2014-04-08,2014,4,8,4.744186046511628,0.3399999999999999,17.0
1919,2014-04-09,2014,4,9,6.36,0.0,17.0
1920,2014-04-10,2014,4,10,6.4,0.0,16.0
1921,2014-04-11,2014,4,11,5.8,0.0,13.0
1922,2014-04-12,2014,4,12,3.896551724137931,0.0,14.0
1923,2014-04-13,2014,4,13,5.379310344827586,0.0,15.0
1924,2014-04-14,2014,4,14,6.2,0.0,17.0
1925,2014-04-15,2014,4,15,8.53125,1.63,17.0
1926,2014-04-16,2014,4,16,6.6,0.05,16.0
1927,2014-04-17,2014,4,17,7.16,0.0,17.0
1928,2014-04-18,2014,4,18,4.903225806451613,0.0,14.0
1929,2014-04-19,2014,4,19,5.2,0.0,16.0
1930,2014-04-20,2014,4,20,5.84,0.0,16.0
1931,2014-04-21,2014,4,21,4.12,0.0,13.0
1932,2014-04-22,2014,4,22,5.24,0.01,13.0
1933,2014-04-23,2014,4,23,7.285714285714286,0.0,21.0
1934,2014-04-24,2014,4,24,7.12,0.0,18.0
1935,2014-04-25,2014,4,25,4.28,0.02,16.0
1936,2014-04-26,2014,4,26,5.304347826086956,2.69,14.0
1937,2014-04-27,2014,4,27,4.92,0.0,16.0
1938,2014-04-28,2014,4,28,3.68,0.0,14.0
1939,2014-04-29,2014,4,29,8.4,0.03,16.0
1940,2014-04-30,2014,4,30,7.892857142857143,10.99,18.0
1941,2014-05-01,2014,5,1,4.666666666666667,0.21,13.0
1942,2014-05-02,2014,5,2,3.88,0.0,16.0
1943,2014-05-03,2014,5,3,3.2962962962962963,0.18,12.0
1944,2014-05-04,2014,5,4,6.24,0.02,21.0
1945,2014-05-05,2014,5,5,6.08,0.0,16.0
1946,2014-05-06,2014,5,6,3.64,0.0,13.0
1947,2014-05-07,2014,5,7,3.56,0.0,13.0
1948,2014-05-08,2014,5,8,4.038461538461538,0.86,8.0
1949,2014-05-09,2014,5,9,2.547169811320755,0.12,13.0
1950,2014-05-10,2014,5,10,3.7291666666666665,0.88,17.0
1951,2014-05-11,2014,5,11,2.52,0.03,13.0
1952,2014-05-12,2014,5,12,1.68,0.0,10.0
1953,2014-05-13,2014,5,13,7.111111111111111,0.0,20.0
1954,2014-05-14,2014,5,14,4.685714285714286,0.01,10.0
1955,2014-05-15,2014,5,15,4.096153846153846,0.41,13.0
1956,2014-05-16,2014,5,16,5.487804878048781,2.33,16.0
1957,2014-05-17,2014,5,17,4.24,0.0,13.0
1958,2014-05-18,2014,5,18,5.04,0.0,12.0
1959,2014-05-19,2014,5,19,3.88,0.0,14.0
1960,2014-05-20,2014,5,20,2.68,0.0,13.0
1961,2014-05-21,2014,5,21,2.16,0.0,10.0
1962,2014-05-22,2014,5,22,2.857142857142857,0.36,10.0
1963,2014-05-23,2014,5,23,4.035087719298246,2.01,13.0
1964,2014-05-24,2014,5,24,2.9782608695652173,0.97,12.0
1965,2014-05-25,2014,5,25,1.9642857142857144,0.0,10.0
1966,2014-05-26,2014,5,26,4.04,0.0,14.0
1967,2014-05-27,2014,5,27,4.0,0.0,16.0
1968,2014-05-28,2014,5,28,7.428571428571429,0.0,16.0
1969,2014-05-29,2014,5,29,4.125,0.0,13.0
1970,2014-05-30,2014,5,30,2.16,0.0,16.0
1971,2014-05-31,2014,5,31,5.214285714285714,0.11,20.0
1972,2014-06-01,2014,6,1,3.32,0.0,10.0
1973,2014-06-02,2014,6,2,4.12,0.0,10.0
1974,2014-06-03,2014,6,3,3.6857142857142855,0.31,13.0
1975,2014-06-04,2014,6,4,4.0,0.0,10.0
1976,2014-06-05,2014,6,5,5.821428571428571,2.78,13.0
1977,2014-06-06,2014,6,6,4.4,0.0,10.0
1978,2014-06-07,2014,6,7,2.52,0.0,9.0
1979,2014-06-08,2014,6,8,2.52,0.0,13.0
1980,2014-06-09,2014,6,9,3.5970149253731343,3.56,9.0
1981,2014-06-10,2014,6,10,3.659090909090909,0.0,8.0
1982,2014-06-11,2014,6,11,7.25,0.02,16.0
1983,2014-06-12,2014,6,12,5.170212765957447,0.14,10.0
1984,2014-06-13,2014,6,13,3.1904761904761907,3.89,9.0
1985,2014-06-14,2014,6,14,3.268292682926829,0.0,14.0
1986,2014-06-15,2014,6,15,3.84,0.0,12.0
1987,2014-06-16,2014,6,16,2.6,0.0,12.0
1988,2014-06-17,2014,6,17,3.64,0.0,9.0
1989,2014-06-18,2014,6,18,4.96,0.0,14.0
1990,2014-06-19,2014,6,19,3.4482758620689653,0.29,10.0
1991,2014-06-20,2014,6,20,3.88,0.0,12.0
1992,2014-06-21,2014,6,21,4.64,0.0,13.0
1993,2014-06-22,2014,6,22,1.88,0.0,9.0
1994,2014-06-23,2014,6,23,2.2,0.0,12.0
1995,2014-06-24,2014,6,24,4.08,0.0,12.0
1996,2014-06-25,2014,6,25,4.852941176470588,0.18,12.0
1997,2014-06-26,2014,6,26,3.789473684210526,0.07,13.0
1998,2014-06-27,2014,6,27,2.6451612903225805,0.0,13.0
1999,2014-06-28,2014,6,28,2.72,0.0,12.0
2000,2014-06-29,2014,6,29,2.48,0.0,12.0
2001,2014-06-30,2014,6,30,2.230769230769231,0.0,10.0
2002,2014-07-01,2014,7,1,4.16,0.0,14.0
2003,2014-07-02,2014,7,2,4.166666666666667,1.81,15.0
2004,2014-07-03,2014,7,3,2.784313725490196,4.91,12.0
2005,2014-07-04,2014,7,4,4.108695652173913,0.19,14.0
2006,2014-07-05,2014,7,5,6.24,0.0,15.0
2007,2014-07-06,2014,7,6,4.12,0.0,17.0
2008,2014-07-07,2014,7,7,4.615384615384615,0.04,14.0
2009,2014-07-08,2014,7,8,3.5517241379310347,1.72,15.0
2010,2014-07-09,2014,7,9,3.724137931034482,0.36,13.0
2011,2014-07-10,2014,7,10,2.68,0.0,10.0
2012,2014-07-11,2014,7,11,3.92,0.0,10.0
2013,2014-07-12,2014,7,12,2.84,0.0,10.0
2014,2014-07-13,2014,7,13,4.464285714285714,0.09,9.0
2015,2014-07-14,2014,7,14,2.2549019607843137,1.12,12.0
2016,2014-07-15,2014,7,15,2.033333333333333,2.86,13.0
2017,2014-07-16,2014,7,16,2.7948717948717947,0.0,10.0
2018,2014-07-17,2014,7,17,3.96,0.0,10.0
2019,2014-07-18,2014,7,18,3.04,0.0,9.0
2020,2014-07-19,2014,7,19,0.875,0.0,7.0
2021,2014-07-20,2014,7,20,1.88,0.0,12.0
2022,2014-07-21,2014,7,21,1.5185185185185186,0.0,8.0
2023,2014-07-22,2014,7,22,3.48,0.0,12.0
2024,2014-07-23,2014,7,23,4.607142857142857,0.29,16.0
2025,2014-07-24,2014,7,24,4.310344827586207,0.0,10.0
2026,2014-07-25,2014,7,25,3.5384615384615383,0.0,9.0
2027,2014-07-26,2014,7,26,3.724137931034482,0.0,9.0
2028,2014-07-27,2014,7,27,3.103448275862069,0.02,12.0
2029,2014-07-28,2014,7,28,5.45945945945946,0.27,16.0
2030,2014-07-29,2014,7,29,4.56,0.0,14.0
2031,2014-07-30,2014,7,30,2.76,0.0,10.0
2032,2014-07-31,2014,7,31,2.4074074074074074,0.0,12.0
2033,2014-08-01,2014,8,1,3.48,0.0,12.0
2034,2014-08-02,2014,8,2,6.289473684210527,0.82,17.0
2035,2014-08-03,2014,8,3,2.6226415094339623,0.16,9.0
2036,2014-08-04,2014,8,4,3.03125,0.0,9.0
2037,2014-08-05,2014,8,5,1.92,0.0,12.0
2038,2014-08-06,2014,8,6,2.56,0.0,15.0
2039,2014-08-07,2014,8,7,3.84,0.0,13.0
2040,2014-08-08,2014,8,8,2.96,0.0,9.0
2041,2014-08-09,2014,8,9,2.76,0.0,9.0
2042,2014-08-10,2014,8,10,2.76,0.0,8.0
2043,2014-08-11,2014,8,11,2.32,0.0,9.0
2044,2014-08-12,2014,8,12,5.24,0.37,15.0
2045,2014-08-13,2014,8,13,5.061224489795919,0.76,16.0
2046,2014-08-14,2014,8,14,3.84,0.0,13.0
2047,2014-08-15,2014,8,15,4.84,0.0,13.0
2048,2014-08-16,2014,8,16,3.36,0.0,10.0
2049,2014-08-17,2014,8,17,3.28,0.01,12.0
2050,2014-08-18,2014,8,18,3.76,0.0,9.0
2051,2014-08-19,2014,8,19,3.3703703703703702,0.0,9.0
2052,2014-08-20,2014,8,20,1.8,0.0,10.0
2053,2014-08-21,2014,8,21,2.774193548387097,0.77,12.0
2054,2014-08-22,2014,8,22,4.676470588235294,0.06,10.0
2055,2014-08-23,2014,8,23,4.727272727272728,0.01,13.0
2056,2014-08-24,2014,8,24,2.8,0.0,10.0
2057,2014-08-25,2014,8,25,2.52,0.0,10.0
2058,2014-08-26,2014,8,26,2.08,0.0,7.0
2059,2014-08-27,2014,8,27,3.08,0.0,10.0
2060,2014-08-28,2014,8,28,4.423076923076923,0.0,13.0
2061,2014-08-29,2014,8,29,2.72,0.0,12.0
2062,2014-08-30,2014,8,30,1.9642857142857144,0.0,8.0
2063,2014-08-31,2014,8,31,2.925,0.77,15.0
2064,2014-09-01,2014,9,1,2.84,0.0,10.0
2065,2014-09-02,2014,9,2,4.8,0.0,15.0
2066,2014-09-03,2014,9,3,2.96,0.0,13.0
2067,2014-09-04,2014,9,4,2.28,0.0,10.0
2068,2014-09-05,2014,9,5,2.4375,0.0,10.0
2069,2014-09-06,2014,9,6,4.555555555555555,0.18,13.0
2070,2014-09-07,2014,9,7,4.384615384615385,0.0,12.0
2071,2014-09-08,2014,9,8,7.44,0.0,14.0
2072,2014-09-09,2014,9,9,7.636363636363637,0.0,15.0
2073,2014-09-10,2014,9,10,5.176470588235294,0.0,14.0
2074,2014-09-11,2014,9,11,3.555555555555556,0.0,12.0
2075,2014-09-12,2014,9,12,4.724137931034483,0.0,12.0
2076,2014-09-13,2014,9,13,4.032258064516129,0.74,12.0
2077,2014-09-14,2014,9,14,3.2222222222222223,0.0,10.0
2078,2014-09-15,2014,9,15,2.84,0.0,9.0
2079,2014-09-16,2014,9,16,2.130434782608696,1.03,9.0
2080,2014-09-17,2014,9,17,2.6,0.0,9.0
2081,2014-09-18,2014,9,18,2.44,0.0,13.0
2082,2014-09-19,2014,9,19,7.444444444444445,0.0,16.0
2083,2014-09-20,2014,9,20,2.75,0.0,12.0
2084,2014-09-21,2014,9,21,1.293103448275862,0.45,9.0
2085,2014-09-22,2014,9,22,6.321428571428571,0.0,15.0
2086,2014-09-23,2014,9,23,1.64,0.0,8.0
2087,2014-09-24,2014,9,24,5.4,0.0,14.0
2088,2014-09-25,2014,9,25,7.882352941176471,0.53,16.0
2089,2014-09-26,2014,9,26,4.2,0.0,13.0
2090,2014-09-27,2014,9,27,2.4,0.0,9.0
2091,2014-09-28,2014,9,28,1.56,0.0,9.0
2092,2014-09-29,2014,9,29,0.68,0.0,9.0
2093,2014-09-30,2014,9,30,5.0638297872340425,0.0,13.0
2094,2014-10-01,2014,10,1,5.813953488372093,0.03,14.0
2095,2014-10-02,2014,10,2,4.666666666666667,0.0,13.0
2096,2014-10-03,2014,10,3,3.5161290322580645,0.0,10.0
2097,2014-10-04,2014,10,4,4.622641509433962,1.99,16.0
2098,2014-10-05,2014,10,5,5.32,0.0,15.0
2099,2014-10-06,2014,10,6,3.24,0.0,15.0
2100,2014-10-07,2014,10,7,3.769230769230769,0.06,10.0
2101,2014-10-08,2014,10,8,5.235294117647059,0.06,15.0
2102,2014-10-09,2014,10,9,4.68,0.0,18.0
2103,2014-10-10,2014,10,10,2.16,0.0,7.0
2104,2014-10-11,2014,10,11,4.822222222222222,0.76,10.0
2105,2014-10-12,2014,10,12,2.56,0.0,13.0
2106,2014-10-13,2014,10,13,2.051282051282051,0.1,8.0
2107,2014-10-14,2014,10,14,4.0,0.0,13.0
2108,2014-10-15,2014,10,15,4.098039215686274,1.56,14.0
2109,2014-10-16,2014,10,16,3.18,1.8,13.0
2110,2014-10-17,2014,10,17,3.48,0.0,14.0
2111,2014-10-18,2014,10,18,5.52,0.0,15.0
2112,2014-10-19,2014,10,19,6.16,0.0,17.0
2113,2014-10-20,2014,10,20,3.32,0.0,12.0
2114,2014-10-21,2014,10,21,3.952380952380953,0.32,12.0
2115,2014-10-22,2014,10,22,7.839285714285714,3.0500000000000003,18.0
2116,2014-10-23,2014,10,23,6.186046511627907,0.93,12.0
2117,2014-10-24,2014,10,24,3.88,0.0,12.0
2118,2014-10-25,2014,10,25,4.96,0.01,13.0
2119,2014-10-26,2014,10,26,6.92,0.0,18.0
2120,2014-10-27,2014,10,27,4.4,0.0,13.0
2121,2014-10-28,2014,10,28,2.72,0.0,12.0
2122,2014-10-29,2014,10,29,4.04,0.0,14.0
2123,2014-10-30,2014,10,30,3.24,0.0,10.0
2124,2014-10-31,2014,10,31,6.214285714285714,0.05,15.0
2125,2014-11-01,2014,11,1,7.75,0.32,21.0
2126,2014-11-02,2014,11,2,9.576923076923077,0.0,21.0
2127,2014-11-03,2014,11,3,5.24,0.0,16.0
2128,2014-11-04,2014,11,4,3.6,0.0,13.0
2129,2014-11-05,2014,11,5,4.0,0.0,14.0
2130,2014-11-06,2014,11,6,3.388888888888889,0.6,9.0
2131,2014-11-07,2014,11,7,6.185185185185185,0.0,17.0
2132,2014-11-08,2014,11,8,5.6,0.0,16.0
2133,2014-11-09,2014,11,9,2.64,0.0,14.0
2134,2014-11-10,2014,11,10,2.24,0.0,9.0
2135,2014-11-11,2014,11,11,2.9743589743589745,0.0,10.0
2136,2014-11-12,2014,11,12,2.0754716981132075,0.0,10.0
2137,2014-11-13,2014,11,13,3.53125,0.29,9.0
2138,2014-11-14,2014,11,14,5.515151515151516,0.06,14.0
2139,2014-11-15,2014,11,15,3.08,0.0,12.0
2140,2014-11-16,2014,11,16,3.44,0.03,10.0
2141,2014-11-17,2014,11,17,2.7625,3.42,14.0
2142,2014-11-18,2014,11,18,8.76,0.0,22.0
2143,2014-11-19,2014,11,19,5.64,0.0,16.0
2144,2014-11-20,2014,11,20,6.6,0.0,17.0
2145,2014-11-21,2014,11,21,6.68,0.0,17.0
2146,2014-11-22,2014,11,22,4.4,0.0,15.0
2147,2014-11-23,2014,11,23,3.6,0.0,14.0
2148,2014-11-24,2014,11,24,4.232558139534884,1.24,17.0
2149,2014-11-25,2014,11,25,4.68,0.0,14.0
2150,2014-11-26,2014,11,26,8.255813953488373,2.12,18.0
2151,2014-11-27,2014,11,27,4.23404255319149,0.05,12.0
2152,2014-11-28,2014,11,28,5.36,0.0,17.0
2153,2014-11-29,2014,11,29,3.36,0.0,10.0
2154,2014-11-30,2014,11,30,3.576923076923077,0.0,13.0
2155,2014-12-01,2014,12,1,5.925925925925926,0.09,14.0
2156,2014-12-02,2014,12,2,8.885714285714286,0.12,17.0
2157,2014-12-03,2014,12,3,6.133333333333334,0.06,16.0
2158,2014-12-04,2014,12,4,5.36,0.0,13.0
2159,2014-12-05,2014,12,5,5.219512195121951,1.11,17.0
2160,2014-12-06,2014,12,6,3.343283582089552,2.02,17.0
2161,2014-12-07,2014,12,7,11.153846153846152,0.04,25.0
2162,2014-12-08,2014,12,8,10.903225806451612,0.0,20.0
2163,2014-12-09,2014,12,9,11.056603773584904,5.46,22.0
2164,2014-12-10,2014,12,10,7.574468085106383,0.17,16.0
2165,2014-12-11,2014,12,11,6.483870967741935,0.02,17.0
2166,2014-12-12,2014,12,12,7.62962962962963,0.0,15.0
2167,2014-12-13,2014,12,13,8.310344827586206,0.0,16.0
2168,2014-12-14,2014,12,14,4.703703703703703,0.0,13.0
2169,2014-12-15,2014,12,15,2.64,0.0,8.0
2170,2014-12-16,2014,12,16,3.825,0.36,12.0
2171,2014-12-17,2014,12,17,4.473684210526316,0.04,16.0
2172,2014-12-18,2014,12,18,8.26923076923077,0.0,16.0
2173,2014-12-19,2014,12,19,6.62962962962963,0.0,14.0
2174,2014-12-20,2014,12,20,4.666666666666667,0.0,12.0
2175,2014-12-21,2014,12,21,4.852941176470588,0.0,9.0
2176,2014-12-22,2014,12,22,5.735294117647059,0.04,12.0
2177,2014-12-23,2014,12,23,8.189655172413794,0.32,17.0
2178,2014-12-24,2014,12,24,4.873015873015873,1.89,12.0
2179,2014-12-25,2014,12,25,7.875,0.15,20.0
2180,2014-12-26,2014,12,26,5.52,0.0,13.0
2181,2014-12-27,2014,12,27,4.12,0.0,14.0
2182,2014-12-28,2014,12,28,4.814814814814815,0.15,15.0
2183,2014-12-29,2014,12,29,5.08,0.0,15.0
2184,2014-12-30,2014,12,30,3.64,0.0,10.0
2185,2014-12-31,2014,12,31,4.538461538461538,0.0,14.0
2186,2015-01-01,2015,1,1,6.32,0.0,17.0
2187,2015-01-02,2015,1,2,5.92,0.0,15.0
2188,2015-01-03,2015,1,3,6.583333333333333,1.54,12.0
2189,2015-01-04,2015,1,4,4.865384615384615,0.5499999999999999,29.0
2190,2015-01-05,2015,1,5,9.16,0.0,24.0
2191,2015-01-06,2015,1,6,3.738095238095238,0.08,14.0
2192,2015-01-07,2015,1,7,11.16,0.0,22.0
2193,2015-01-08,2015,1,8,7.68,0.0,18.0
2194,2015-01-09,2015,1,9,7.361111111111111,0.25,21.0
2195,2015-01-10,2015,1,10,7.32,0.0,18.0
2196,2015-01-11,2015,1,11,5.56,0.0,14.0
2197,2015-01-12,2015,1,12,3.358490566037736,0.86,12.0
2198,2015-01-13,2015,1,13,7.8,0.0,18.0
2199,2015-01-14,2015,1,14,6.282051282051282,0.0,14.0
2200,2015-01-15,2015,1,15,4.2,0.0,15.0
2201,2015-01-16,2015,1,16,8.52,0.0,21.0
2202,2015-01-17,2015,1,17,5.56,0.0,14.0
2203,2015-01-18,2015,1,18,3.066666666666667,4.03,10.0
2204,2015-01-19,2015,1,19,7.0,0.0,16.0
2205,2015-01-20,2015,1,20,5.32,0.0,13.0
2206,2015-01-21,2015,1,21,4.2,0.0,10.0
2207,2015-01-22,2015,1,22,3.6666666666666665,0.0,14.0
2208,2015-01-23,2015,1,23,5.08,0.0,14.0
2209,2015-01-24,2015,1,24,5.5,1.07,14.0
2210,2015-01-25,2015,1,25,6.04,0.0,17.0
2211,2015-01-26,2015,1,26,13.48148148148148,0.66,23.0
2212,2015-01-27,2015,1,27,8.13953488372093,0.53,17.0
2213,2015-01-28,2015,1,28,7.36,0.0,16.0
2214,2015-01-29,2015,1,29,2.9655172413793105,0.03,14.0
2215,2015-01-30,2015,1,30,8.279069767441861,0.16,22.0
2216,2015-01-31,2015,1,31,10.307692307692308,0.0,24.0
2217,2015-02-01,2015,2,1,3.575757575757576,0.08,12.0
2218,2015-02-02,2015,2,2,9.36065573770492,2.03,22.0
2219,2015-02-03,2015,2,3,6.36,0.0,17.0
2220,2015-02-04,2015,2,4,4.08,0.0,13.0
2221,2015-02-05,2015,2,5,6.96,0.0,20.0
2222,2015-02-06,2015,2,6,6.0,0.0,17.0
2223,2015-02-07,2015,2,7,4.064516129032258,0.03,12.0
2224,2015-02-08,2015,2,8,8.529411764705882,0.0,18.0
2225,2015-02-09,2015,2,9,10.482758620689657,0.09,20.0
2226,2015-02-10,2015,2,10,9.21875,0.02,18.0
2227,2015-02-11,2015,2,11,5.96,0.0,18.0
2228,2015-02-12,2015,2,12,6.484848484848484,0.0,22.0
2229,2015-02-13,2015,2,13,8.72,0.0,22.0
2230,2015-02-14,2015,2,14,5.555555555555555,0.02,14.0
2231,2015-02-15,2015,2,15,13.133333333333333,0.0,23.0
2232,2015-02-16,2015,2,16,6.36,0.0,21.0
2233,2015-02-17,2015,2,17,5.431818181818182,0.2,12.0
2234,2015-02-18,2015,2,18,4.03125,0.0,15.0
2235,2015-02-19,2015,2,19,10.0,0.0,20.0
2236,2015-02-20,2015,2,20,9.88,0.0,22.0
2237,2015-02-21,2015,2,21,4.4523809523809526,0.88,14.0
2238,2015-02-22,2015,2,22,2.1333333333333333,0.27,12.0
2239,2015-02-23,2015,2,23,9.24,0.0,17.0
2240,2015-02-24,2015,2,24,5.64,0.0,14.0
2241,2015-02-25,2015,2,25,5.8,0.0,15.0
